date,open,high,low,close,volume
2001-02-13,9075.33,9433.48,9012.95,9385.06,51.44M
2001-02-14,9385.06,10021.94,9385.06,9971.69,70.63M
2001-02-15,9971.69,10066.34,9617.31,9763.90,53.18M
2001-02-16,9763.90,10220.02,9585.61,10169.50,72.61M
2001-02-19,10169.50,10169.50,8528.41,8683.01,117.32M
2001-02-20,8683.01,9010.40,8082.38,8768.52,103.81M
2001-02-21,8768.52,8768.52,7165.03,7180.60,63.65M
2001-02-22,7180.60,8358.16,6796.94,7890.40,173.13M
2001-02-23,7890.40,8399.54,7737.89,8344.94,102.56M
2001-02-26,8344.94,9137.60,8344.94,8880.33,65.92M
2001-02-27,8880.33,8909.21,8418.14,8665.88,63.49M
2001-02-28,8665.88,8795.66,8375.90,8791.60,51.43M
2001-03-01,8791.60,9468.02,8791.60,9406.65,63.69M
2001-03-02,9406.65,9722.88,9256.90,9513.77,79.03M
2001-03-12,9513.77,9648.46,8586.62,8647.01,52.45M
2001-03-13,8647.01,8647.01,8013.90,8484.46,64.88M
2001-03-14,8484.46,8591.96,8098.05,8150.78,66.62M
2001-03-15,8150.78,8525.40,7929.49,8525.40,54.98M
2001-03-16,8525.40,8888.69,8442.64,8763.42,69.96M
2001-03-19,8763.42,9038.02,8473.35,8522.41,54.98M
2001-03-20,8522.41,8918.50,8522.41,8860.57,64.68M
2001-03-21,8860.57,8994.10,8583.40,8629.21,64.59M
2001-03-22,8629.21,8645.57,8246.22,8402.85,53.52M
2001-03-23,8402.85,8500.96,8290.48,8365.64,31.29M
2001-03-26,8365.64,8461.39,8256.38,8331.29,31.67M
2001-03-27,8331.29,8331.29,7906.39,7959.69,37.25M
2001-03-28,7959.69,7959.69,7239.93,7614.78,42.80M
2001-03-29,7614.78,7614.78,7068.51,7159.66,44.17M
2001-03-30,7159.66,8036.01,7159.66,8022.72,76.37M
2001-04-02,8022.72,8096.89,7757.59,7855.67,45.08M
2001-04-03,7855.67,8031.40,7682.17,7806.12,57.33M
2001-04-04,7806.12,8212.07,7702.78,8117.75,66.82M
2001-04-05,8117.75,8479.63,8029.89,8457.15,86.34M
2001-04-06,8457.15,8541.90,8140.27,8236.80,70.80M
2001-04-09,8236.80,8598.65,8202.55,8359.55,61.95M
2001-04-10,8359.55,8400.01,8066.77,8312.17,49.93M
2001-04-11,8312.17,8657.84,8312.17,8657.84,57.77M
2001-04-12,8657.84,9082.00,8586.45,9026.32,108.06M
2001-04-13,9026.32,9161.78,8870.91,8940.25,88.39M
2001-04-16,8940.25,9420.00,8876.13,9378.99,99.72M
2001-04-17,9378.99,9380.38,8861.59,9057.84,94.71M
2001-04-18,9057.84,9279.96,8961.64,9069.85,78.23M
2001-04-19,9069.85,9493.20,9069.85,9448.61,83.41M
2001-04-20,9448.61,9691.37,9365.37,9658.35,97.91M
2001-04-24,9658.35,10204.31,9658.35,10131.10,125.56M
2001-04-25,10131.10,10439.03,10016.15,10113.01,119.42M
2001-04-26,10113.01,10907.17,9983.14,10890.07,166.71M
2001-04-27,10890.07,12630.08,10890.07,12363.01,197.70M
2001-04-30,12363.01,13073.07,12091.63,12367.36,168.67M
2001-05-01,12367.36,12473.52,11887.93,12093.41,172.94M
2001-05-02,12093.41,12093.41,11683.34,12008.54,110.55M
2001-05-03,12008.54,12934.15,11838.78,12829.84,186.68M
2001-05-04,12829.84,13328.56,12401.01,12529.69,170.21M
2001-05-07,12529.69,13028.23,12107.71,12203.45,95.21M
2001-05-08,12203.45,12814.44,12104.57,12727.95,115.92M
2001-05-09,12727.95,12727.95,12101.62,12276.33,75.29M
2001-05-10,12276.33,12858.50,12015.80,12143.29,101.15M
2001-05-11,12143.29,12143.29,11595.62,11779.31,75.29M
2001-05-14,11779.31,12008.11,11522.92,11896.35,81.34M
2001-05-15,11896.35,12082.39,11511.68,11572.45,75.11M
2001-05-16,11572.45,12459.91,11572.45,12298.73,139.60M
2001-05-17,12298.73,12738.48,12210.64,12373.47,110.73M
2001-05-18,12373.47,12738.55,12165.31,12738.55,100.95M
2001-05-21,12798.08,12890.20,12452.48,12607.24,86.64M
2001-05-22,12607.24,13105.44,12455.15,12643.75,125.42M
2001-05-23,12643.75,12704.87,11944.32,12052.38,80.50M
2001-05-24,12052.38,12052.38,11525.81,11616.58,71.37M
2001-05-25,11616.58,11967.96,11615.47,11967.96,58.68M
2001-05-28,11967.96,11976.64,11154.87,11230.62,59.34M
2001-05-29,11230.62,11569.40,10758.52,11060.95,79.53M
2001-05-30,11060.95,11064.87,10604.02,10687.10,70.44M
2001-05-31,10687.10,10934.34,10031.26,10879.83,121.90M
2001-06-01,10879.83,11361.15,10879.83,11270.98,82.38M
2001-06-04,11270.98,11787.39,11270.98,11760.99,84.96M
2001-06-05,11760.99,11760.99,11219.79,11296.73,62.06M
2001-06-06,11296.73,11733.14,10961.60,11733.14,85.54M
2001-06-07,11733.14,12043.96,11722.91,12006.30,91.70M
2001-06-08,12006.30,12318.07,11853.65,12138.26,109.81M
2001-06-11,12138.26,12138.26,11446.49,11635.96,60.63M
2001-06-12,11635.96,11700.40,11251.46,11429.40,69.44M
2001-06-13,11429.40,11715.27,11152.18,11284.40,62.15M
2001-06-14,11284.40,11971.31,11274.07,12016.98,75.67M
2001-06-15,11971.31,12124.10,11738.86,11839.75,85.71M
2001-06-18,11839.75,12247.25,11049.53,11082.13,84.15M
2001-06-19,11082.13,11277.15,10586.33,10794.40,77.24M
2001-06-20,10794.40,11000.13,10656.75,10822.40,68.85M
2001-06-21,10822.40,11062.55,10672.51,10982.98,78.10M
2001-06-22,10982.98,11123.03,10840.59,11119.75,48.10M
2001-06-25,11119.75,11230.16,10656.75,10805.48,45.51M
2001-06-26,10838.17,11176.67,10702.89,11039.38,74.97M
2001-06-27,11039.38,11359.25,11028.62,11164.22,76.61M
2001-06-28,11164.22,11266.76,10891.55,11084.94,63.01M
2001-06-29,11084.94,11376.45,11071.68,11204.24,60.02M
2001-07-02,11204.24,11513.57,11057.91,11513.57,69.35M
2001-07-03,11513.57,11513.57,10963.03,11153.06,49.91M
2001-07-04,11153.06,11153.06,10799.46,11082.27,51.11M
2001-07-05,11082.27,11223.83,11036.37,11175.75,37.80M
2001-07-06,11175.75,11175.75,10004.34,10168.80,81.17M
2001-07-09,10168.80,10509.94,9717.13,10048.02,73.85M
2001-07-10,10048.02,10226.74,9276.08,9469.46,69.37M
2001-07-11,9469.46,9856.59,8635.76,8730.04,84.81M
2001-07-12,8730.04,9226.59,8326.66,9122.56,164.00M
2001-07-13,9122.56,9452.45,8873.83,8940.84,109.46M
2001-07-16,8940.84,9080.01,8537.84,9080.01,81.04M
2001-07-17,9080.01,9080.01,8510.25,8688.59,75.73M
2001-07-18,8688.59,9512.68,8688.59,9105.92,152.23M
2001-07-19,9105.92,9715.37,9013.81,9715.37,124.17M
2001-07-20,9715.37,9900.21,9538.51,9684.55,114.71M
2001-07-23,9684.55,10034.94,9547.75,10034.94,91.06M
2001-07-24,10034.94,10254.05,9939.11,10100.63,119.20M
2001-07-25,10100.63,10106.33,9417.65,9535.23,93.03M
2001-07-26,9535.23,9914.96,9269.75,9857.23,95.47M
2001-07-27,9857.23,10003.90,9662.06,9765.10,67.87M
2001-07-30,9765.10,10013.91,9739.63,9832.59,51.28M
2001-07-31,9832.59,9936.30,9729.53,9914.61,48.29M
2001-08-01,9914.61,10267.13,9914.61,10211.44,97.75M
2001-08-02,10211.44,10211.44,9924.83,10066.86,60.97M
2001-08-03,10066.86,10236.18,9957.06,10101.58,50.92M
2001-08-06,10101.58,10260.24,9772.37,9868.60,52.93M
2001-08-07,9868.60,9868.60,9564.12,9639.95,51.68M
2001-08-08,9639.95,9639.95,9394.02,9577.66,45.39M
2001-08-09,9577.66,9587.94,9233.25,9381.50,53.97M
2001-08-10,9381.50,9520.91,9082.01,9400.63,65.78M
2001-08-13,9400.63,9414.10,8906.45,9075.65,53.11M
2001-08-14,9075.65,9154.12,8659.69,8919.92,48.26M
2001-08-15,8919.92,9234.78,8832.24,9233.62,76.07M
2001-08-16,9233.62,9537.90,9146.31,9537.90,78.66M
2001-08-17,9537.90,9879.28,9375.37,9736.95,116.52M
2001-08-20,9736.95,9736.95,9482.42,9654.76,36.24M
2001-08-21,9654.76,9914.38,9567.52,9654.86,74.02M
2001-08-22,9654.86,9833.36,9399.52,9625.95,53.45M
2001-08-23,9625.95,9902.82,9520.77,9891.63,64.31M
2001-08-24,9891.63,10049.66,9457.06,10049.66,140.64M
2001-08-27,10049.66,10347.42,10017.90,10293.55,103.68M
2001-08-28,10293.55,10423.58,10131.13,10238.69,95.22M
2001-08-29,10238.69,10291.04,9912.23,9990.20,78.51M
2001-08-31,9990.20,9990.20,9653.66,9878.88,41.37M
2001-09-03,9878.88,9884.95,9559.91,9616.34,29.11M
2001-09-04,9616.34,9625.37,9342.82,9598.55,53.25M
2001-09-05,9598.55,9733.57,9534.19,9630.41,49.06M
2001-09-06,9630.41,9866.09,9588.19,9805.75,54.41M
2001-09-07,9805.75,9933.87,9584.83,9628.06,81.88M
2001-09-10,9628.06,9650.41,9259.01,9517.92,58.45M
2001-09-11,9517.92,9661.88,9275.02,9295.93,92.01M
2001-09-13,9295.93,9295.93,8259.90,8465.84,71.10M
2001-09-14,8465.84,8524.61,7843.01,7937.87,60.39M
2001-09-17,7937.87,7937.87,6881.90,7766.92,100.32M
2001-09-18,7766.92,7921.20,7447.58,7703.49,98.58M
2001-09-19,7703.49,7952.40,7675.65,7899.40,68.43M
2001-09-20,7899.40,7899.40,7598.04,7651.78,62.41M
2001-09-21,7651.78,7651.78,7225.08,7306.38,71.03M
2001-09-24,7493.28,7557.16,7384.86,7515.33,54.47M
2001-09-25,7515.33,7757.43,7515.33,7644.94,76.86M
2001-09-26,7594.91,7607.41,7388.41,7477.42,48.85M
2001-09-27,7477.42,7477.42,7194.44,7414.41,56.29M
2001-09-28,7414.41,7633.99,7414.41,7625.87,53.86M
2001-10-01,7625.87,7860.95,7588.40,7729.37,67.32M
2001-10-02,7729.37,7843.50,7603.55,7843.50,63.16M
2001-10-03,7843.50,7857.13,7610.24,7669.85,59.81M
2001-10-04,7669.85,7888.98,7635.38,7805.05,68.43M
2001-10-05,7805.05,7807.33,7514.88,7598.91,64.62M
2001-10-08,7598.91,7598.91,7263.31,7499.02,56.31M
2001-10-09,7499.02,7663.43,7442.27,7637.58,52.87M
2001-10-10,7637.58,8048.28,7634.54,8048.28,84.17M
2001-10-11,8048.28,8626.53,8048.28,8626.53,189.10M
2001-10-12,8626.53,8795.85,8221.41,8431.49,174.19M
2001-10-15,8431.49,8709.60,8247.17,8577.10,101.81M
2001-10-16,8577.10,8792.68,8466.57,8631.39,156.96M
2001-10-17,8631.39,8960.64,8631.39,8960.64,165.98M
2001-10-18,8960.64,8989.63,8724.29,8818.09,177.66M
2001-10-19,8818.09,8904.67,8626.56,8822.63,121.46M
2001-10-22,8822.63,9305.31,8761.92,9305.31,173.21M
2001-10-23,9305.31,9789.86,9305.31,9667.37,219.25M
2001-10-24,9667.37,9812.38,9444.99,9578.17,171.68M
2001-10-25,9578.17,9578.17,9215.17,9342.87,92.42M
2001-10-26,9342.87,9916.37,9342.87,9915.52,146.60M
2001-10-30,9915.52,10061.50,9631.26,9919.81,116.45M
2001-10-31,9919.81,9919.81,9584.24,9848.76,97.79M
2001-11-01,9848.76,10052.70,9567.21,9634.61,143.75M
2001-11-02,9634.61,10080.21,9624.09,10069.72,145.84M
2001-11-05,10069.72,10310.41,9864.28,10291.85,187.52M
2001-11-06,10291.85,10532.92,10143.80,10456.16,187.70M
2001-11-07,10456.16,10602.42,10213.41,10363.44,167.66M
2001-11-08,10363.44,10463.60,10239.18,10457.31,137.12M
2001-11-09,10457.31,10646.04,9991.95,10080.92,146.28M
2001-11-12,10080.92,10327.83,9964.28,10327.83,96.11M
2001-11-13,10327.83,10401.55,10062.81,10165.80,125.07M
2001-11-14,10165.80,10636.17,10165.80,10636.17,151.00M
2001-11-15,10636.17,11205.83,10610.66,11193.28,246.17M
2001-11-16,11193.28,11567.03,11094.39,11370.89,208.56M
2001-11-19,11370.89,12263.22,11370.89,12263.22,269.71M
2001-11-20,12263.22,12438.26,11674.41,11794.85,304.91M
2001-11-21,11794.85,11921.41,11490.43,11617.16,168.73M
2001-11-22,11617.16,12004.90,11617.16,11856.00,149.40M
2001-11-23,11856.00,11988.92,11581.74,11719.40,118.73M
2001-11-26,11719.40,12089.21,11618.78,12062.84,157.05M
2001-11-27,12062.84,12207.68,11630.37,11721.91,166.60M
2001-11-28,11721.91,11742.39,10927.38,11129.27,176.50M
2001-11-29,11129.27,11152.41,10550.91,10961.03,206.82M
2001-11-30,10961.03,11633.93,10832.16,11633.93,195.00M
2001-12-03,11633.93,11660.09,11125.79,11467.24,178.24M
2001-12-04,11467.24,11492.54,11193.39,11308.43,138.58M
2001-12-05,11308.43,11930.64,11297.03,11930.64,240.83M
2001-12-06,11930.64,12687.29,11930.64,12687.29,283.05M
2001-12-07,12687.29,12842.68,12495.34,12662.84,237.05M
2001-12-10,12662.84,12938.33,12577.70,12645.29,166.64M
2001-12-11,12645.29,12645.29,12379.50,12549.85,120.30M
2001-12-12,12549.85,12731.83,12409.04,12719.11,122.19M
